,,,,,,,,,,
,40506,1,65,95,5,30,1,4,52,0
,40818,1,89,95,5,31,1,9,64,0
,41129,1,89,95,5,31,1,9,64,0
,41441,1,89,95,5,31,1,6,64,0
,41752,1,89,95,5,31,1,4,64,0
,42064,1,89,95,5,31,1,9,64,0
,42375,1,89,95,5,31,1,1,64,0
,42687,1,89,95,5,31,1,2,64,0
,42998,1,89,95,5,31,1,7,64,0
,43310,1,89,95,5,30,1,8,64,0
,43621,1,89,95,5,31,1,1,64,0
,43933,1,89,95,5,31,1,10,64,0
,44244,1,89,95,5,31,1,8,64,0
,44557,1,89,95,5,31,1,9,64,0
,44847,1,89,95,5,31,1,4,51,0
,45159,1,89,95,5,31,1,4,51,0
,45470,1,89,95,5,31,1,1,51,0
,45789,1,89,95,5,30,1,5,51,0
,46102,1,89,95,5,31,1,6,51,0
,46413,1,89,95,5,31,1,4,51,0
,46725,1,89,95,5,31,1,3,51,0
,47036,1,89,95,5,30,1,1,51,0
,47348,1,89,95,5,31,1,8,51,0
,47659,1,89,95,5,31,1,3,51,0
,48045,1,89,95,5,31,1,1,51,0
,48356,1,89,95,5,31,1,6,51,0
,48668,1,89,95,5,31,1,1,51,0
,48979,1,89,95,5,31,1,1,51,0
,49291,1,89,95,5,31,1,7,51,0
,49602,1,89,95,5,31,1,3,51,0
,49914,1,89,95,5,31,1,6,51,0
,50225,1,89,95,5,31,1,1,51,0
,50537,1,89,95,5,31,1,8,51,0
,50848,1,98,93,5,31,1,5,55,0
,51160,1,98,93,5,31,1,2,55,0
,51479,1,98,93,5,31,1,9,55,0
,51790,1,98,93,5,31,1,7,55,0
,52103,1,98,93,5,31,1,10,55,0
,52414,1,98,93,5,30,1,1,55,0
,52726,1,98,93,5,31,1,6,55,0
,52946,1,98,84,65,31,1,3,70,0
,53258,1,98,84,65,31,1,5,70,0
,53570,1,98,84,65,31,1,2,70,0
,53883,1,98,84,65,31,1,7,70,0
,54195,1,98,84,65,31,1,3,70,0
,54507,1,98,84,65,31,1,9,70,0
,54818,1,98,84,65,31,1,6,70,0
,55131,1,98,84,60,31,1,9,70,0
,55443,1,98,84,60,30,1,4,70,0
,55756,1,98,84,60,31,1,10,70,0
,56068,1,98,84,60,31,1,7,70,0
,56381,1,98,84,60,31,1,10,70,0
,56700,1,98,84,60,31,1,1,70,0
,56955,1,98,93,5,31,1,6,51,0
,57268,1,98,93,5,31,1,3,51,0
,57579,1,98,93,5,31,1,4,51,0
,57967,1,98,93,5,31,1,5,51,0
,58278,1,98,93,5,30,1,6,51,0
,58590,1,98,93,5,30,1,1,51,0
,58901,1,93,93,5,31,1,4,56,0
,59213,1,93,93,5,31,1,6,56,0
,59524,1,93,93,5,31,1,1,56,0
,59836,1,93,93,5,31,1,6,56,0
,60147,1,93,93,5,31,1,6,56,0
,60459,1,93,93,5,31,1,6,56,0
,60770,1,93,93,5,30,1,5,56,0
,61082,1,93,93,5,30,1,9,56,0
,61393,1,93,93,5,31,1,4,56,0
